PMCID,PMID,Title,Year,Associated Keywords,Citations,Keywords Count,Score,Journal,DOI,Authors,Abstract
3233726,21737278,Notch-dependent induction of left/right asymmetry in C. elegans interneurons and motoneurons,2011,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Current biology : CB,10.1016/j.cub.2011.06.016,"['Bertrand, Vincent', 'Bisso, Paul', 'Poole, Richard J.', 'Hobert, Oliver']","Although invertebrate and vertebrate nervous systems are largely bilateral symmetric on a structural level, they display striking degrees of functional left/right (L/R) asymmetry. In Caenorhabditis elegans two structurally symmetric pairs of sensory neurons, ASE and AWC display distinct types of functional L/R asymmetry (stereotyped vs. stochastic asymmetry), which are controlled by distinct molecular mechanisms [1–3]. Beyond these two cases, the extent of neuronal asymmetry in the C. elegans nervous system and the types and diversities of mechanisms that control other potential asymmetries remain to be determined. Here, we report that the Beta3/Olig-type bHLH transcription factor hlh-16 is L/R asymmetrically expressed in several distinct, otherwise bilaterally symmetric interneuron and motoneuron pairs. These neuron pairs are part of a known circuit controlling C. elegans navigation. We find that hlh-16 asymmetry is generated during gastrulation by an asymmetric LAG-2/Delta signal originating from the mesoderm. This signal promotes hlh-16 expression in neurons on the left side through direct binding of the Notch effector LAG-1/Su(H)/CBF to a cis-regulatory element in the hlh-16 locus. Through the removal of hlh-16 we reveal an unanticipated asymmetry in the ability of the axons of the AIY interneurons to extend into the nerve ring, with the left AIY axon requiring elevated hlh-16 expression for correct extension. Taken together, our study suggests that the extent of molecular L/R asymmetry in the C. elegans nervous system is broader than previously anticipated, it establishes a novel signaling mechanism that crosses germ layers to diversify bilaterally symmetric neuronal lineages, and reveals L/R asymmetric control of axonal outgrowth of bilaterally symmetric neurons."
2800226,19875417,Single-cell transcriptional analysis of taste sensory neuron pair in Caenorhabditis elegans,2010,[],0,"{'ASE': 263, 'che-1': 17, 'lsy-6': 9}",11.615879654697038,Nucleic Acids Research,10.1093/nar/gkp868,"['Takayama, Jun', 'Faumont, Serge', 'Kunitomo, Hirofumi', 'Lockery, Shawn R.', 'Iino, Yuichi']","The nervous system is composed of a wide variety of neurons. A description of the transcriptional profiles of each neuron would yield enormous information about the molecular mechanisms that define morphological or functional characteristics. Here we show that RNA isolation from single neurons is feasible by using an optimized mRNA tagging method. This method extracts transcripts in the target cells by co-immunoprecipitation of the complexes of RNA and epitope-tagged poly(A) binding protein expressed specifically in the cells. With this method and genome-wide microarray, we compared the transcriptional profiles of two functionally different neurons in the main C. elegans gustatory neuron class ASE. Eight of the 13 known subtype-specific genes were successfully detected. Additionally, we identified nine novel genes including a receptor guanylyl cyclase, secreted proteins, a TRPC channel and uncharacterized genes conserved among nematodes, suggesting the two neurons are substantially different than previously thought. The expression of these novel genes was controlled by the previously known regulatory network for subtype differentiation. We also describe unique motif organization within individual gene groups classified by the expression patterns in ASE. Our study paves the way to the complete catalog of the expression profiles of individual C. elegans neurons."
4937315,27095199,Poly(A)-binding proteins are required for microRNA-mediated silencing and to promote target deadenylation in C. elegans,2016,[],0,"{'ASE': 45, 'che-1': 0, 'lsy-6': 15}",0.0,Nucleic Acids Research,10.1093/nar/gkw276,"['Flamand, Mathieu N.', 'Wu, Edlyn', 'Vashisht, Ajay', 'Jannot, Guillaume', 'Keiper, Brett D.', 'Simard, Martin J.', 'Wohlschlegel, James', 'Duchaine, Thomas F.']","Cytoplasmic poly(A)-binding proteins (PABPs) link mRNA 3′ termini to translation initiation factors, but they also play key roles in mRNA regulation and decay. Reports from mice, zebrafish and Drosophila further involved PABPs in microRNA (miRNA)-mediated silencing, but through seemingly distinct mechanisms. Here, we implicate the two Caenorhabditis elegans PABPs (PAB-1 and PAB-2) in miRNA-mediated silencing, and elucidate their mechanisms of action using concerted genetics, protein interaction analyses, and cell-free assays. We find that C. elegans PABPs are required for miRNA-mediated silencing in embryonic and larval developmental stages, where they act through a multi-faceted mechanism. Depletion of PAB-1 and PAB-2 results in loss of both poly(A)-dependent and -independent translational silencing. PABPs accelerate miRNA-mediated deadenylation, but this contribution can be modulated by 3′UTR sequences. While greater distances with the poly(A) tail exacerbate dependency on PABP for deadenylation, more potent miRNA-binding sites partially suppress this effect. Our results refine the roles of PABPs in miRNA-mediated silencing and support a model wherein they enable miRNA-binding sites by looping the 3′UTR poly(A) tail to the bound miRISC and deadenylase."
3144738,21624898,A growing molecular toolbox for the functional analysis of microRNAs in Caenorhabditis elegans,2011,"['microrna', 'caenorhabditis elegans', 'mirna inhibitors', 'antisense 2′-o-methyl oligoribonucleotides']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Briefings in Functional Genomics,10.1093/bfgp/elr012,"['Jo, Jeanyoung', 'Esquela-Kerscher, Aurora']","With the growing number of microRNAs (miRNAs) being identified each year, more innovative molecular tools are required to efficiently characterize these small RNAs in living animal systems. Caenorhabditis elegans is a powerful model to study how miRNAs regulate gene expression and control diverse biological processes during development and in the adult. Genetic strategies such as large-scale miRNA deletion studies in nematodes have been used with limited success since the majority of miRNA genes do not exhibit phenotypes when individually mutated. Recent work has indicated that miRNAs function in complex regulatory networks with other small RNAs and protein-coding genes, and therefore the challenge will be to uncover these functional redundancies. The use of miRNA inhibitors such as synthetic antisense 2′-O-methyl oligoribonucleotides is emerging as a promising in vivo approach to dissect out the intricacies of miRNA regulation."
5743440,28940676,Asymmetric development of the nervous system,2017,"['asymmetry', 'human', 'rodent', 'zebrafish', 'drosophila', 'chicken', 'c. elegans']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Developmental dynamics : an official publication of the American Association of Anatomists,10.1002/dvdy.24595,"['Alqadah, Amel', 'Hsieh, Yi-Wen', 'Morrissey, Zachery D.', 'Chuang, Chiou-Fen']","The human nervous system consists of seemingly symmetric left and right halves. However, closer observation of the brain reveals anatomical and functional lateralization. Defects in brain asymmetry correlate with several neurological disorders, yet our understanding of the mechanisms used to establish lateralization in the human central nervous system is extremely limited. Here, we review left-right asymmetries within the nervous system of humans and several model organisms, including rodents, zebrafish, chickens, Xenopus, Drosophila, and the nematode Caenorhabditis elegans. Comparing and contrasting mechanisms used to develop left-right asymmetry in the nervous system can provide insight into how the human brain is lateralized."
3311396,22396595,The mevalonate pathway regulates microRNA activity in Caenorhabditis elegans,2012,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.1202421109,"['Shi, Zhen', 'Ruvkun, Gary']","The mevalonate pathway is highly conserved and mediates the production of isoprenoids, which feed into biosynthetic pathways for sterols, dolichol, ubiquinone, heme, isopentenyl adenine, and prenylated proteins. We found that in Caenorhabditis elegans, the nonsterol biosynthetic outputs of the mevalonate pathway are required for the activity of microRNAs (miRNAs) in silencing their target mRNAs. Inactivation of genes that mediate multiple steps of the mevalonate pathway causes derepression of several miRNA target genes, with no disruption of the miRNA levels, suggesting a role in miRNA-induced silencing complex activity. Dolichol phosphate, synthesized from the mevalonate pathway, functions as a lipid carrier of the oligosaccharide moiety destined for protein N-linked glycosylation. Inhibition of the dolichol pathway of protein N-glycosylation also causes derepression of miRNA target mRNAs. The proteins that mediate miRNA repression are therefore likely to be regulated by N-glycosylation. Conversely, drugs such as statins, which inhibit the mevalonate pathway, may compromise miRNA repression as well as the more commonly considered cholesterol biosynthesis."
3917959,24563708,Decision making in C. elegans chemotaxis to alkaline pH,2013,"['c. elegans', 'alkalinity sensing', 'gcy-14', 'ocr-2', 'osm-9']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Communicative & Integrative Biology,10.4161/cib.26633,"['Murayama, Takashi', 'Maruyama, Ichi N']","Monitoring of environmental and tissue pH is critical for animal survival. The nematode, Caenorhabditis elegans (C. elegans), is attracted to mildly alkaline pH, but avoids strongly alkaline pH. However, little is known about how the behavioral switching or decision making occurs. Genetic dissection and Ca2+ imaging have previously demonstrated that ASEL and ASH are the major sensory neurons responsible for attraction and repulsion, respectively. Here we report that unlike C. elegans wild type, mutants deficient in ASEL or ASH were repelled by mildly alkaline pH, or were attracted to strongly alkaline pH, respectively. These results suggest that signals through ASEL and ASH compete to determine the animal’s alkaline-pH chemotaxis. Furthermore, mutants with 2 ASEL neurons were more efficiently attracted to mildly alkaline pH than the wild type with a single ASEL neuron, indicating that higher activity of ASEL induces stronger attraction to mildly alkaline pH. This stronger attraction was overridden by normal activity of ASH, suggesting that ASH-mediated avoidance dominates ASEL-mediated attraction. Thus, C. elegans chemotactic behaviors to alkaline pH seems to be determined by signal strengths from the sensory neurons ASEL and ASH, and the behavior decision making seems to be the result of competition between the 2 sensory neurons."
5066611,27688400,Neuron type-specific miRNA represses two broadly expressed genes to modulate an avoidance behavior in C. elegans,2016,"['mirnas', 'cell identity', 'c. elegans', 'carbon dioxide']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Genes & Development,10.1101/gad.287904.116,"['Drexel, Tanja', 'Mahofsky, Katharina', 'Latham, Richard', 'Zimmer, Manuel', 'Cochella, Luisa']","In this study, Drexel et al. research miRNA-mediated repression of broadly transcribed genes as a strategy for cellular specialization. They show that mir-791, expressed exclusively in the CO2-sensing neurons in C. elegans, represses two otherwise broadly expressed genes, which are needed for normal neuronal function and behavior of the animals toward CO2."
2730525,19523832,Lateralized gustatory behavior of C. elegans is controlled by specific receptor-type guanylyl cyclases,2009,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Current biology : CB,10.1016/j.cub.2009.05.043,"['Ortiz, Christopher O.', 'Faumont, Serge', 'Takayama, Jun', 'Ahmed, Heidi K.', 'Goldsmith, Andrew D.', 'Pocock, Roger', 'McCormick, Kathryn E.', 'Kunimoto, Hirofumi', 'Iino, Yuichi', 'Lockery, Shawn', 'Hobert, Oliver']","Even though functional lateralization is a predominant feature of many nervous systems, it is poorly understood how lateralized neural function is linked to lateralized gene activity. A bilaterally symmetric pair of gustatory neurons in the nematode C. elegans, ASEL and ASER, serves as a model to study the genetic basis of functional lateralization as this pair senses a number of chemicals in a left/right asymmetric manner. The extent of functional lateralization of the ASE neurons and genes responsible for the left/right asymmetric activity of ASEL/R are unknown."
4545498,26291158,Regulatory logic of pan-neuronal gene expression in C. elegans,2015,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Neuron,10.1016/j.neuron.2015.07.031,"['Stefanakis, Nikolaos', 'Carrera, Ines', 'Hobert, Oliver']","While neuronal cell types display an astounding degree of phenotypic diversity, most if not all neuron types share a core panel of terminal features. However, little is known about how pan-neuronal expression patterns are genetically programmed. Through an extensive analysis of the cis-regulatory control regions of a battery of pan-neuronal C.elegans genes, including genes involved in synaptic vesicle biology and neuropeptide signaling, we define a common organizational principle in the regulation of pan-neuronal genes in the form of a surprisingly complex array of seemingly redundant, parallel-acting cis-regulatory modules that direct expression to broad, overlapping domains throughout the nervous system. These parallel-acting cis-regulatory modules are responsive to a multitude of distinct trans-acting factors. Neuronal gene expression programs therefore fall into two fundamentally distinct classes. Neuron type-specific genes are generally controlled by discrete and non-redundantly acting regulatory inputs, while pan-neuronal gene expression is controlled by diverse, coincident and seemingly redundant regulatory inputs."
3529140,23201143,Early embryonic priming of a miRNA locus predetermines postmitotic neuronal left-right asymmetry in C. elegans,2012,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Cell,10.1016/j.cell.2012.10.049,"['Cochella, Luisa', 'Hobert, Oliver']","The mechanisms by which functional left/right asymmetry arises in morphologically symmetric nervous systems are poorly understood. Here we provide a mechanistic framework for how functional asymmetry in a postmitotic neuron pair is specified in C. elegans. A key feature of this mechanism is a temporally-separated, two-step activation of the lsy-6 miRNA locus. The lsy-6 locus is first “primed” by chromatin decompaction in the precursor for the left, but not the right neuron, several divisions before the neurons are born. lsy-6 expression is then “boosted” to functionally relevant levels several divisions later in the mother of the left neuron, through the activity of a bilaterally expressed transcription factor which can only activate lsy-6 in the primed neuron. This study shows how cells can become committed early in development to execute a specific fate much later in development and provides a conceptual framework for understanding the generation of neuronal diversity."
11398344,39282255,Evolution of lateralized gustation in nematodes,2025,"['calcium imaging', 'lateral asymmetry', 'chemosensory neurons', 'pristionchus pacificus']",0,"{'ASE': 133, 'che-1': 80, 'lsy-6': 5}",14.266252435627017,bioRxiv,10.1101/2024.08.31.610597,"['Mackie, Marisa', 'Le, Vivian Vy', 'Carstensen, Heather R.', 'Kushnir, Nicole R.', 'Castro, Dylan L.', 'Dimov, Ivan M.', 'Quach, Kathleen T.', 'Cook, Steven J.', 'Hobert, Oliver', 'Chalasani, Sreekanth H.', 'Hong, Ray L.']","Animals with small nervous systems have a limited number of sensory neurons that must encode information from a changing environment. This problem is particularly exacerbated in nematodes that populate a wide variety of distinct ecological niches but only have a few sensory neurons available to encode multiple modalities. How does sensory diversity prevail within this constraint in neuron number? To identify the genetic basis for patterning different nervous systems, we demonstrate that sensory neurons in Pristionchus pacificus respond to various salt sensory cues in a manner that is partially distinct from that of the distantly related nematode Caenorhabditis elegans. By visualizing neuronal activity patterns, we show that contrary to previous expectations based on its genome sequence, the salt responses of P. pacificus are encoded in a left/right asymmetric manner in the bilateral ASE neuron pair. Our study illustrates patterns of evolutionary stability and change in the gustatory system of nematodes."
2827633,20022236,Binary Fate Decisions in Differentiating Neurons,2010,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Current opinion in neurobiology,10.1016/j.conb.2009.11.002,"['Jukam, David', 'Desplan, Claude']","Neural cell fate programs must generate an enormous number of neurons with distinct adult functions. The decision to choose one neuronal subtype from two alternatives--a binary fate decision--is one way to diversify neuronal subtypes during nervous system development. Recent progress has been made in describing the genetic programs that define late-stage neuronal identity. Here, we review mechanisms that control how such fate decisions generate two different post-mitotic, terminally differentiated neuronal subtypes. We survey examples from C. elegans and Drosophila that demonstrate different modes of binary neuronal fate specification that depend on cell division, lineage, stochastic gene expression, or extracellular signals. Comparison of these strategies reveals that, although organisms use diverse approaches to generate neural diversity, some common themes do exist."
1194938,16099833,MicroRNAs acting in a double-negative feedback loop to control a neuronal cell fate decision,2005,"['left/right asymmetry', 'bistable', 'network motif', 'regulatory rna', 'cellular diversification']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.0505530102,"['Johnston, Robert J.', 'Chang, Sarah', 'Etchberger, John F.', 'Ortiz, Christopher O.', 'Hobert, Oliver']","The elucidation of the architecture of gene regulatory networks that control cell-type specific gene expression programs represents a major challenge in developmental biology. We describe here a cell fate decision between two alternative neuronal fates and the architecture of a gene regulatory network that controls this cell fate decision. The two Caenorhabditis elegans taste receptor neurons “ASE left” (ASEL) and “ASE right” (ASER) share many bilaterally symmetric features, but each cell expresses a distinct set of chemoreceptors that endow the gustatory system with the capacity to sense and discriminate specific environmental inputs. We show that these left/right asymmetric fates develop from a precursor state in which both ASE neurons express equivalent features. This hybrid precursor state is unstable and transitions into the stable ASEL or ASER terminal end state. Although this transition is spatially stereotyped in wild-type animals, mutant analysis reveals that each cell has the potential to transition into either the ASEL or ASER stable end state. The stability and irreversibility of the terminal differentiated state is ensured by the interactions of two microRNAs (miRNAs) and their transcription factor targets in a double-negative feedback loop. Simple feedback loops are found as common motifs in many gene regulatory networks, but the loop described here is unusually complex and involves miRNAs. The interaction of miRNAs in double-negative feedback loops may not only be a means for miRNAs to regulate their own expression but may also represent a general paradigm for how terminal cell fates are selected and stabilized."
4311750,19106630,Transcriptional control of microRNA expression in C. elegans,2009,"['microrna', 'mirna', 'pri-mirna', 'transcription', 'promoter', 'pol ii']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,RNA biology,10.4161/rna.6.1.7574,"['Turner, Michael J.', 'Slack, Frank J.']","Transcriptional regulation of microRNA (miRNA) expression is one of the least understood aspects of miRNA biogenesis. In C. elegans the list of miRNAs whose transcriptional control has been described in some detail is currently limited to four: let-7, lin-4, lsy-6, and mir-61. Each of these genes has been shown experimentally to be transcriptionaly regulated by cis- and/or trans-acting factors that either promote or inhibit expression. Additionally, computational methods based on conservation among miRNA genes have yielded predicted regulatory sequences in C. elegans that may function to regulate miRNA expression on a genome-wide scale."
3779813,24065887,microRNA function in left-right neuronal asymmetry: perspectives from C. elegans,2013,"['microrna', 'neuronal asymmetry', 'sensory neurons', 'calcium signaling', 'c. elegans']",0,"{'ASE': 62, 'che-1': 3, 'lsy-6': 20}",8.432309899898751,Frontiers in Cellular Neuroscience,10.3389/fncel.2013.00158,"['Alqadah, Amel', 'Hsieh, Yi-Wen', 'Chuang, Chiou-Fen']","Left–right asymmetry in anatomical structures and functions of the nervous system is present throughout the animal kingdom. For example, language centers are localized in the left side of the human brain, while spatial recognition functions are found in the right hemisphere in the majority of the population. Disruption of asymmetry in the nervous system is correlated with neurological disorders. Although anatomical and functional asymmetries are observed in mammalian nervous systems, it has been a challenge to identify the molecular basis of these asymmetries. C. elegans has emerged as a prime model organism to investigate molecular asymmetries in the nervous system, as it has been shown to display functional asymmetries clearly correlated to asymmetric distribution and regulation of biologically relevant molecules. Small non-coding RNAs have been recently implicated in various aspects of neural development. Here, we review cases in which microRNAs are crucial for establishing left–right asymmetries in the C. elegans nervous system. These studies may provide insight into how molecular and functional asymmetries are established in the human brain."
4050152,24769883,A molecular link between distinct neuronal asymmetries,2014,"['neuronal asymmetry', 'nematode', 'directional', 'stochastic', 'die-1', 'transcription factor', 'calcium signaling', 'gap junctions', 'microrna', 'notch signaling']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Cell Cycle,10.4161/cc.29010,"['Alqadah, Amel', 'Hsieh, Yi-Wen', 'Chuang, Chiou-Fen']",NA
2729318,18852696,Biological principles of microRNA-mediated regulation: shared themes amid diversity,2008,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Nature reviews. Genetics,10.1038/nrg2455,"['Flynt, Alex S.', 'Lai, Eric C.']","Regulation of gene activity by microRNAs is critical to myriad aspects of eukaryotic development and physiology. Amidst an extensive regulatory web that is predicted to involve thousands of transcripts, emergent themes are now beginning to illustrate how microRNAs have been incorporated into diverse settings. These include potent inhibition of individual key targets, fine-tuning of target activity, the coordinated regulation of target batteries, and the reversibility of some aspects of microRNA-mediated repression. Such themes may reflect some of the inherent advantages of exploiting microRNA control in biological circuits, and provide insight into the consequences of microRNA dysfunction in disease."
9378680,35835116,Temporally dynamic antagonism between transcription and chromatin compaction controls stochastic photoreceptor specification in the fly eye,2022,"['spineless', 'stochastic', 'eye', 'retina', 'drosophila', 'photoreceptor', 'enhancer', 'chromatin', 'klumpfuss', 'ash2', 'lid']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Developmental cell,10.1016/j.devcel.2022.06.016,"['Voortman, Lukas', 'Anderson, Caitlin', 'Urban, Elizabeth', 'Yuan, Rongxin', 'Tran, Sang', 'Neuhaus-Follini, Alexandra', 'Derrick, Josh', 'Gregor, Thomas', 'Johnston, Robert J.']","Stochastic mechanisms diversify cell fates during development. How cells randomly choose between two or more fates remains poorly understood. In the Drosophila eye, the random mosaic of two R7 photoreceptor subtypes is determined by expression of the transcription factor Spineless (Ss). We investigated how cis-regulatory elements and trans factors regulate nascent transcriptional activity and chromatin compaction at the ss gene locus during R7 development. The ss locus is in a compact state in undifferentiated cells. An early enhancer drives transcription in all R7 precursors and the locus opens. In differentiating cells, transcription ceases and the ss locus stochastically remains open or compacts. In SsON R7s, ss is open and competent for activation by a late enhancer, whereas in SsOFF R7s, ss is compact and repression prevents expression. Our results suggest that a temporally dynamic antagonism, in which transcription drives large-scale decompaction and then compaction represses transcription, controls stochastic fate specification."
4656843,26635721,MicroRNAs: Not “Fine-Tuners” but Key Regulators of Neuronal Development and Function,2015,"['microrna', 'brain', 'neurogenesis', 'axon guidance']",0,"{'ASE': 63, 'che-1': 1, 'lsy-6': 7}",5.574908836057233,Frontiers in Neurology,10.3389/fneur.2015.00245,"['Davis, Gregory M.', 'Haas, Matilda A.', 'Pocock, Roger']","MicroRNAs (miRNAs) are a class of short non-coding RNAs that operate as prominent post-transcriptional regulators of eukaryotic gene expression. miRNAs are abundantly expressed in the brain of most animals and exert diverse roles. The anatomical and functional complexity of the brain requires the precise coordination of multilayered gene regulatory networks. The flexibility, speed, and reversibility of miRNA function provide precise temporal and spatial gene regulatory capabilities that are crucial for the correct functioning of the brain. Studies have shown that the underlying molecular mechanisms controlled by miRNAs in the nervous systems of invertebrate and vertebrate models are remarkably conserved in humans. We endeavor to provide insight into the roles of miRNAs in the nervous systems of these model organisms and discuss how such information may be used to inform regarding diseases of the human brain."
3830639,23978589,Tuning the cell fate of neurons and glia by microRNAs,2013,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Current opinion in neurobiology,10.1016/j.conb.2013.08.002,"['Bian, Shan', 'Xu, Tian-le', 'Sun, Tao']","The proper function of the nervous system depends on precise production and connection of distinct neurons and glia. Cell fate determination of neurons and glia is tightly controlled by complex gene expression regulation in the developing and adult nervous system. Emerging evidence has demonstrated the importance of noncoding microRNAs (miRNAs) in neural development and function. This review highlights current discoveries of miRNA functions in specifying neuronal and glial cell fate. We summarize the roles of miRNAs in expansion and differentiation of neural stem cells, specification of neuronal subtypes and glial cells, reprogramming of functional neurons from embryonic stem cells and fibroblasts, and left-right asymmetric organization of neuronal subtypes. Investigating the network of interactions between miRNAs and target genes will reveal new gene regulation machinery involved in tuning the cell fate decisions of neurons and glia."
4505732,22365740,Exploiting Drosophila genetics to understand microRNA function and regulation,2012,[],0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,Current topics in developmental biology,10.1016/B978-0-12-387038-4.00008-2,"['Dai, Qi', 'Smibert, Peter', 'Lai, Eric C.']","Although a great deal is known about the identity, biogenesis, and targeting capacity of microRNAs (miRNAs) in animal cells, far less is known about their functional requirements at the organismal level. Much remains to be understood about the necessity of miRNAs for overt phenotypes, the identity of critical miRNA targets, and the control of miRNA transcription. In this review, we provide an overview of genetic strategies to study miRNAs in the Drosophila system, including loss- and gain-of-function techniques, genetic interaction strategies, and transgenic reporters of miRNA expression and activity. As we illustrate the usage of these techniques in intact Drosophila, we see certain recurrent themes for miRNA functions, including energy homeostasis, apoptosis suppression, growth control, and regulation of core cell signaling pathways. Overall, we hope that this exposition of Drosophila genetic techniques, well-known to the legions of fly geneticists and used to study all genes, can inform the general miRNA community that focuses on other biochemical, molecular, computational, and structural avenues. Clearly, it is the combination of these myriad techniques that has accelerated miRNA research to its extraordinary pace."
3674441,23619095,Autophagy modulates miRNA-mediated gene silencing and selectively degrades AIN-1/GW182 in C. elegans,2013,"['argonaute', 'autophagy', 'c. elegans', 'gw182', 'mirna']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,EMBO Reports,10.1038/embor.2013.53,"['Zhang, Peipei', 'Zhang, Hong']","MicroRNAs (miRNAs) post-transcriptionally repress gene expression via the miRNA-induced silencing complex (miRISC), which includes miRNA, Argonaute and a GW182 family member. Here we show that in Caenorhabditis elegans, miRNA-mediated gene silencing is modulated by macroautophagy, a lysosome-mediated degradation process. Loss of autophagy activity suppresses developmental defects caused by partially impaired silencing of miRNA targets including the let-7 family and lsy-6. The C. elegans GW182 homolog AIN-1 is itself selectively degraded by autophagy and colocalizes with the p62 homolog SQST-1 in autophagy mutants. Thus, autophagy activity modulates miRNA-mediated gene silencing and degrades a core miRISC component."
3817937,24194469,Left-right asymmetry: lessons from Cancún,2013,"['asymmetry', 'cilia', 'left-right asymmetry', 'left-right axis', 'morphogenesis', 'nodal']",0,"{'ASE': 0, 'che-1': 0, 'lsy-6': 0}",0.0,"Development (Cambridge, England)",10.1242/dev.097907,"['Burdine, Rebecca D.', 'Caspary, Tamara']","The satellite symposium on ‘Making and breaking the left-right axis: implications of laterality in development and disease’ was held in June 2013 in conjunction with the 17th International Society for Developmental Biology meeting in Cancún, Mexico. As we summarize here, leaders in the field gathered at the symposium to discuss recent advances in understanding how left-right asymmetry is generated and utilized across the animal kingdom."
