PMCID,PMID,Title,Year,Associated Keywords,Citations,Keywords Count,Score,Journal,DOI,Authors,Abstract
6927189,31890021,Upgrading of efficient and scalable CRISPR–Cas-mediated technology for genetic engineering in thermophilic fungus Myceliophthora thermophila,2019,"['crispr–cas12a', 'crispr–cas9', 'genome editing', 'myceliophthora thermophila', 'marker recycling', 'cellulase']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.321928094887362,Biotechnology for Biofuels,10.1186/s13068-019-1637-y,"['Liu, Qian', 'Zhang, Yongli', 'Li, Fangya', 'Li, Jingen', 'Sun, Wenliang', 'Tian, Chaoguang']","Thermophilic filamentous fungus Myceliophthora thermophila has great capacity for biomass degradation and is an attractive system for direct production of enzymes and chemicals from plant biomass. Its industrial importance inspired us to develop genome editing tools to speed up the genetic engineering of this fungus. First-generation CRISPR–Cas9 technology was developed in 2017 and, since then, some progress has been made in thermophilic fungi genetic engineering, but a number of limitations remain. They include the need for complex independent expression cassettes for targeting multiplex genomic loci and the limited number of available selectable marker genes."
12105496,40418187,"Improvement of β‐Xylosidase and Endoxylanase Activities in Talaromyces amestolkiae by Genetic Manipulation of the Transcriptional Activator XlnR'], b'",2025,"['filamentous fungi', 'fungal transformation', 'hemicellulases', 'xylanases']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",3.4594316186372973,Microbial Biotechnology,10.1111/1751-7915.70166,"['Pozo‐Rodríguez, Ana', 'Peñalva, Miguel Ángel', 'Barriuso, Jorge', 'Espeso, Eduardo A.', 'Martínez, María Jesús']","The ascomycete Talaromyces amestolkiae is a promising source of glycosyl hydrolases for hemicellulose degradation, as it contains a considerably higher number of genes encoding these enzymes than other fungi exploited for plant biomass valorisation. The development of genetic engineering tools could further improve its biotechnological potential. We report here a transformation system for T. amestolkiae based on pyrimidine auxotrophy complementation, which was used to successfully introduce both integrative and autonomously replicating plasmids. Then, we applied this tool to force the expression of the transcriptional activator XlnR, generating an engineered strain with enhanced β‐xylosidase (1.4‐fold) and endoxylanase (2.0‐fold) activities compared to the wild‐type cultured on xylan. Markedly larger improvements were obtained after introducing Ala788Val or Val785Phe substitutions in XlnR, achieving 3.3‐fold and 3.9‐fold increases in β‐xylosidase and endoxylanase activities, respectively, in the case of XlnRV785F. This recombinant strain also displays a partial deregulation of the hemicellulolytic system when cultivated on glucose and glycerol (a low‐cost and renewable substrate), yielding notably higher production of β‐xylosidases (16.9‐fold and 13.8‐fold) and endoxylanases (31.9‐fold and 22.7‐fold) than the wild‐type. Increased efficiencies of XlnRV785F enzymatic crudes in xylan saccharifications showed the potential of XlnR engineering to develop robust T. amestolkiae strains for the valorisation of hemicellulosic residues."
8704890,34947069,Why Is the Correct Selection of Trichoderma Strains Important? The Case of Wheat Endophytic Strains of T. harzianum and T. simmonsii,2021,"['t. afroharzianum', 'biological control agent (bca)', 'fusarium graminearum', 'acc deaminase', 'fungal phytohormones', 'iaa', 'aba', 'ros', 'antioxidant activity', 'drought tolerance']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.584962500721156,Journal of Fungi,10.3390/jof7121087,"['Pedrero-Méndez, Alberto', 'Insuasti, H. Camilo', 'Neagu, Theodora', 'Illescas, María', 'Rubio, M. Belén', 'Monte, Enrique', 'Hermosa, Rosa', 'Zeilinger, Susanne']","The search for endophytic fungi in the roots of healthy wheat plants from a non-irrigation field trial allowed us to select 4 out of a total of 54 cultivable isolates belonging to the genus Trichoderma, identified as T. harzianum T136 and T139, T. simmonsii T137, and T. afroharzianum T138. In vitro assays against the phytopathogenic fungus Fusarium graminearum showed that the T. harzianum strains had the highest biocontrol potential and that T136 exhibited the highest cellulase and chitinase activities. Production patterns of eight phytohormones varied among the Trichoderma strains. All four, when applied alone or in combination, colonized roots of other wheat cultivars and promoted seed germination, tillering, and plant growth under optimal irrigation conditions in the greenhouse. Apart from T136, the endophytic Trichoderma strains showed plant protection capacity against drought as they activated the antioxidant enzyme machinery of the wheat plants. However, T. simmonsii T137 gave the best plant size and spike weight performance in water-stressed plants at the end of the crop. This trait correlated with significantly increased production of indole acetic acid and abscisic acid and increased 1-aminocyclopropane-1-carboxylic acid deaminase activity by T137. This study shows the potential of Trichoderma endophytes and that their success in agricultural systems requires careful selection of suitable strains."
8671598,34926121,Profiling multi-enzyme activities of Aspergillus niger strains growing on various agro-industrial residues,2021,"['aspergillus niger', 'enzymes', 'sugarcane bagasse', 'cassava pulp', 'banana peel']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.584962500721156,3 Biotech,10.1007/s13205-021-03086-y,"['Laothanachareon, Thanaporn', 'Bunterngsook, Benjarat', 'Champreda, Verawat']","Agro-industrial wastes provide potential sources of carbon for production of fungal enzymes applied for various biotechnological applications. In this study, 23 strains of Aspergillus niger were systematically investigated for their capability on production of carbohydrate-processing enzymes used in industries. The strains were grown on glucose or selected agricultural wastes comprising varied chemical compositions as the sole carbon source. As a control, glucose induced basal activities of amylase, pectinase, and xylanase in only a few strains, while the CMCase, β-glucanase, and invertase activities were detected only when the carbon source was switched to the agro-industrial biomass. According to one-way ANOVA analysis, banana peels containing lignocellulosic components with high pectin and starch contents with its easily digestible nature, were found to be the best carbon source for inducing production of most target enzymes, while the cellulose-rich sugarcane bagasse efficiently promoted maximal levels of β-glucanase and xylanase activities. The starch fiber-rich cassava pulp also effectively supported the activities of amylase and most other enzymes, but at relatively lower levels compared to those obtained with banana peel. The A. niger TL11 strain was considered the most potent strain for production of all target enzymes with the CMCase, xylanase, pectinase, β-glucanase, amylase, and invertase activities of 76.15, 601.59, 160.89, 409.20, 426.73, and 1186.94 U/mL, respectively. The results provide insights into the efficiency of various carbon sources with different chemical compositions on inducing the target enzymes as well as the dissimilarity of A. niger strains on the production of different carbohydrate-processing enzymes."
11610967,39628591,Biofuel production from lignocellulose via thermophile-based consolidated bioprocessing,2024,"['lignocellulose', 'biofuel', 'consolidated bioprocessing', 'thermophile', 'thermophilic enzymes']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 19, 'reesei': 1}",5.357552004618084,Engineering Microbiology,10.1016/j.engmic.2024.100174,"['Le, Yilin', 'Zhang, Mengqi', 'Wu, Pengju', 'Wang, Huilei', 'Ni, Jinfeng']",•Thermophile-based consolidated bioprocessing is the potential way to produce biofuels from biomass.•Thermophile-based CBP offers the potential to simplify operation processes.•Synthetic biology strategy plays a significant role for designing CBP hosts.
10134904,37125207,Strain improvement of Trichoderma harzianum for enhanced biocontrol capacity: Strategies and prospects,2023,"['trichoderma harzianum', 'biocontrol', 'mycoparasitism', 'strain improvement', 'fungal engineering']",0,"{'xyr1': 1, 'ace3': 0, 'cbh1': 0, 'cellulase': 5, 'reesei': 9}",4.7900769306257684,Frontiers in Microbiology,10.3389/fmicb.2023.1146210,"['Xiao, Ziyang', 'Zhao, Qinqin', 'Li, Wei', 'Gao, Liwei', 'Liu, Guodong']","In the control of plant diseases, biocontrol has the advantages of being efficient and safe for human health and the environment. The filamentous fungus Trichoderma harzianum and its closely related species can inhibit the growth of many phytopathogenic fungi, and have been developed as commercial biocontrol agents for decades. In this review, we summarize studies on T. harzianum species complex from the perspective of strain improvement. To elevate the biocontrol ability, the production of extracellular proteins and compounds with antimicrobial or plant immunity-eliciting activities need to be enhanced. In addition, resistance to various environmental stressors should be strengthened. Engineering the gene regulatory system has the potential to modulate a variety of biological processes related to biocontrol. With the rapidly developing technologies for fungal genetic engineering, T. harzianum strains with increased biocontrol activities are expected to be constructed to promote the sustainable development of agriculture."
9020665,35442735,Impairment of the cellulose degradation machinery enhances Fusarium oxysporum virulence but limits its reproductive fitness,2022,[],0,"{'xyr1': 1, 'ace3': 0, 'cbh1': 0, 'cellulase': 19, 'reesei': 0}",4.8861320354417215,Science Advances,10.1126/sciadv.abl9734,"['Gámez-Arjona, Francisco M.', 'Vitale, Stefania', 'Voxeur, Aline', 'Dora, Susanne', 'Müller, Sascha', 'Sancho-Andrés, Gloria', 'Montesinos, Juan Carlos', 'Di Pietro, Antonio', 'Sánchez-Rodríguez, Clara']","Fungal pathogens grow in the apoplastic space, in constant contact with the plant cell wall (CW) that hinders microbe progression while representing a source of nutrients. Although numerous fungal CW modifying proteins have been identified, their role during host colonization remains underexplored. Here, we show that the root-infecting plant pathogen Fusarium oxysporum (Fo) does not require its complete arsenal of cellulases to infect the host plant. Quite the opposite: Fo mutants impaired in cellulose degradation become hypervirulent by enhancing the secretion of virulence factors. On the other hand, the reduction in cellulase activity had a severe negative effect on saprophytic growth and microconidia production during the final stages of the Fo infection cycle. These findings enhance our understanding of the function of plant CW degradation on the outcome of host-microbe interactions and reveal an unexpected role of cellulose degradation in a pathogen’s reproductive success."
7544787,33030626,"One-step purification of two novel thermotolerant β-1,4-glucosidases from a newly isolated strain of Fusarium chlamydosporum HML278 and their characterization",2020,"['fusarium chlamydosporum hml278', 'β-glucosidase', 'purification', 'heat-resistant', 'transglycosidic activity']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 14, 'reesei': 0}",4.160991876672305,AMB Express,10.1186/s13568-020-01116-1,"['Qin, Yongling', 'Li, Qiqian', 'Luo, Fengfeng', 'Fu, Yue', 'He, Haiyan']","A newly identified cellulase-producing Fusarium chlamydosporum HML278 was cultivated under solid-state fermentation of sugarcane bagasse, and two new β-glucosides enzymes (BG FH1, BG FH2) were recovered from fermentation solution by modified non-denaturing active gel electrophoresis and gel filtration chromatography. SDS-PAGE analysis showed that the molecular weight of BG FH1 and BG FH2 was 93 kDa and 52 kDa, respectively, and the enzyme activity was 5.6 U/mg and 11.5 U/mg, respectively. The optimal reaction temperature of the enzymes was 60 ℃, and the enzymes were stable with a temperature lower than 70 ℃. The optimal pH of the purified enzymes was 6.0, and the enzymes were stable between pH 4–10. Km and Vmax values ​​were 2.76 mg/mL and 20.6 U/mg for pNPG, respectively. Thin-layer chromatography and high-performance liquid chromatography analysis showed that BG FH1and BG FH2 had hydrolysis activity toward cellobiose and could hydrolyze cellobiose into glucose. In addition, both enzymes exhibited transglycoside activity, which could use glucose to synthesize cellobiose and cellotriose, and preferentially synthesize alcohol. In conclusion, our study demonstrated that F. chlamydosporum HML278 produces heat-resistant β-glucosidases with both hydrolytic activity and transglycosidic activity, and these β-glucosidases have potential application in bioethanol and papermaking industries."
4715039,26780227,"The roles of the zinc finger transcription factors XlnR, ClrA and ClrB in the breakdown of lignocellulose by Aspergillus niger",2016,"['glysosyl-hydrolases', 'regulation', 'transcription factor', 'ph', 'cell wall']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.027480736422107,AMB Express,10.1186/s13568-016-0177-0,"['Raulo, Roxane', 'Kokolski, Matthew', 'Archer, David B.']","Genes encoding the key transcription factors (TF) XlnR, ClrA and ClrB were deleted from', b'a Expression of the cbhA, eglC and xynA genes in A. niger grown in wheat straw media. The results shown represent triplicates of three independent biological samples and the error bars indicate the standard error of the mean. b Comparison of the expression of the cbhA, xynA and eglC genes in A. niger grown in wheat straw media under pH-controlled condition (pH 5.0 in fermenter) and no control of pH (flask). The results shown represent triplicates of two independent biological samples and the error bars indicate the standard error of the mean. For both experiments, the expression values represent the percentage of transcript level normalised against the level for actA. * represents the conditions for which the t-test result had a p-value < 0.05 which means that the difference observed is significant when compared to the WT"
8778285,35049945,Comparative Genomics and Gene Pool Analysis Reveal the Decrease of Genome Diversity and Gene Number in Rice Blast Fungi by Stable Adaption with Rice,2021,"['magnaporthe oryzae', 'comparative genomics', 'gene pool', 'selective sweep', 'host adaption']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.584962500721156,Journal of Fungi,10.3390/jof8010005,"['Wu, Qi', 'Wang, Yi', 'Liu, Li-Na', 'Shi, Kai', 'Li, Cheng-Yun', 'Esteves, Ana Cristina']","Magnaporthe oryzae caused huge losses in rice and wheat production worldwide. Comparing to long-term co-evolution history with rice, wheat-infecting isolates were new-emerging. To reveal the genetic differences between rice and wheat blast on global genomic scale, 109 whole-genome sequences of M. oryzae from rice, wheat, and other hosts were reanalyzed in this study. We found that the rice lineage had gone through stronger selective sweep and fewer conserved genes than those of Triticum and Lolium lineages, which indicated that rice blast fungi adapted to rice by gene loss and rapid evolution of specific loci. Furthermore, 228 genes associated with host adaptation of M. oryzae were found by presence/absence variation (PAV) analyses. The functional annotation of these genes found that the fine turning of genes gain/loss involved with transport and transcription factor, thiol metabolism, and nucleotide metabolism respectively are major mechanisms for rice adaption. This result implies that genetic base of specific host plant may lead to gene gain/loss variation of pathogens, so as to enhance their adaptability to host. Further characterization of these specific loci and their roles in adaption and evaluation of the fungi may eventually lead to understanding of interaction mechanism and develop new strategies of the disease management."
9174946,35694310,Trichoderma spp. Genes Involved in the Biocontrol Activity Against Rhizoctonia solani,2022,"['trichoderma spp.', 'genes', 'r. solani', 'antibiosis', 'competition', 'mycoparasitism', 'induced systemic resistance']",0,"{'xyr1': 4, 'ace3': 0, 'cbh1': 0, 'cellulase': 10, 'reesei': 5}",4.829269698486045,Frontiers in Microbiology,10.3389/fmicb.2022.884469,"['Abbas, Aqleem', 'Mubeen, Mustansar', 'Zheng, Hongxia', 'Sohail, Muhammad Aamir', 'Shakeel, Qaiser', 'Solanki, Manoj Kumar', 'Iftikhar, Yasir', 'Sharma, Sagar', 'Kashyap, Brijendra Kumar', 'Hussain, Sarfaraz', 'del Carmen Zuñiga Romano, Maria', 'Moya-Elizondo, Ernesto A.', 'Zhou, Lei']","Rhizoctonia solani is a pathogen that causes considerable harm to plants worldwide. In the absence of hosts, R. solani survives in the soil by forming sclerotia, and management methods, such as cultivar breeding, crop rotations, and fungicide sprays, are insufficient and/or inefficient in controlling R. solani. One of the most challenging problems facing agriculture in the twenty-first century besides with the impact of global warming. Environmentally friendly techniques of crop production and improved agricultural practices are essential for long-term food security. Trichoderma spp. could serve as an excellent example of a model fungus to enhance crop productivity in a sustainable way. Among biocontrol mechanisms, mycoparasitism, competition, and antibiosis are the fundamental mechanisms by which Trichoderma spp. defend against R. solani, thereby preventing or obstructing its proliferation. Additionally, Trichoderma spp. induce a mixed induced systemic resistance (ISR) or systemic acquired resistance (SAR) in plants against R. solani, known as Trichoderma-ISR. Stimulation of every biocontrol mechanism involves Trichoderma spp. genes responsible for encoding secondary metabolites, siderophores, signaling molecules, enzymes for cell wall degradation, and plant growth regulators. Rhizoctonia solani biological control through genes of Trichoderma spp. is summarized in this paper. It also gives information on the Trichoderma-ISR in plants against R. solani. Nonetheless, fast-paced current research on Trichoderma spp. is required to properly utilize their true potential against diseases caused by R. solani."
12010586,40259335,"Linking a polyketide synthase gene cluster to 6-pentyl-alpha-pyrone, a Trichoderma metabolite with diverse bioactivities",2025,"['trichoderma atroviride', '6-pentyl-alpha-pyrone', 'polyketide synthase', 'biocontrol', 'biosynthetic gene cluster', 'specialized metabolites']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",3.4594316186372973,Microbial Cell Factories,10.1186/s12934-025-02718-9,"['Flatschacher, Daniel', 'Eschlböck, Alexander', 'Pierson, Siebe', 'Schreiner, Ulrike', 'Stock, Valentina', 'Schiller, Arne', 'Ruso, David', 'Doppler, Maria', 'Ruzsanyi, Veronika', 'Gründlinger, Mario', 'Büschl, Christoph', 'Schuhmacher, Rainer', 'Zeilinger, Susanne']","Members of the fungal genus Trichoderma are well-known for their mycoparasitic and plant protecting activities, rendering them important biocontrol agents. One of the most significant specialized metabolites (SMs) produced by various Trichoderma species is the unsaturated lactone 6-pentyl-alpha-pyrone (6-PP). Although first identified more than 50 years ago and having pronounced antifungal and plant growth-promoting properties, the biosynthetic pathway of 6-PP still remains unresolved."
7570026,33088344,β-Glucosidase genes differentially expressed during composting,2020,"['β-glucosidase', 'differential expression', 'functional microbial community', 'carbon catabolite repression', 'compost']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.4447848426728958,Biotechnology for Biofuels,10.1186/s13068-020-01813-w,"['Zhang, Xinyue', 'Ma, Bo', 'Liu, Jiawen', 'Chen, Xiehui', 'Li, Shanshan', 'Su, Erlie', 'Gao, Liyuan', 'Li, Hongtao']","Cellulose degradation by cellulase is brought about by complex communities of interacting microorganisms, which significantly contribute to the cycling of carbon on a global scale. β-Glucosidase (BGL) is the rate-limiting enzyme in the cellulose degradation process. Thus, analyzing the expression of genes involved in cellulose degradation and regulation of BGL gene expression during composting will improve the understanding of the cellulose degradation mechanism. Based on our previous research, we hypothesized that BGL-producing microbial communities differentially regulate the expression of glucose-tolerant BGL and non-glucose-tolerant BGL to adapt to the changes in cellulose degradation conditions."
3384452,22490508,"Tracking dynamics of plant biomass composting by changes in substrate structure, microbial community, and enzyme activity",2012,"['compost', 'plant biomass', 'yellow poplar', 'microbial community', 'microbial rdna abundance', 'gene expression', 'enzymatic activity', 'cellulase', 'hemicellulose', 'ligninase', 'consolidated bioprocessing (cbp)', 'solid-state fermentation', 'biofuels']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",1.7454271729144024,Biotechnology for Biofuels,10.1186/1754-6834-5-20,"['Wei, Hui', 'Tucker, Melvin P', 'Baker, John O', 'Harris, Michelle', 'Luo, Yonghua', 'Xu, Qi', 'Himmel, Michael E', 'Ding, Shi-You']","Understanding the dynamics of the microbial communities that, along with their secreted enzymes, are involved in the natural process of biomass composting may hold the key to breaking the major bottleneck in biomass-to-biofuels conversion technology, which is the still-costly deconstruction of polymeric biomass carbohydrates to fermentable sugars."
12028744,40278071,Harnessing Xylanase Potential in Thermothelomyces fergusii: Insights from Computational and Functional Analysis,2025,"['ligand binding', 'dinitro salicylic acid', 'reducing sugar', 'hemicellulose']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",3.4594316186372973,Journal of Fungi,10.3390/jof11040250,"['Waheed, Abdul', 'Chen, Yi', 'Su, Ying', 'Yan, Yuxin', 'Liu, Gang', 'Qi, Jianzhao', 'Li, Xiuzhang']","Xylanases are crucial for the breakdown of hemicellulose, enabling the conversion of lignocellulosic biomass into fermentable sugars for biofuels and other industrial applications. For the first time, we investigated the biochemical and genetic characteristics of 22 xylanase genes from Thermothelomyces fergusii within glycoside hydrolase (GH) families GH10, GH11, and GH43. Xylanase genes structural diversity clustered the phylogenetic tree into GH10, GH11, GH43-I, and GH43-II groups. Structural analysis revealed that all TfGH10 and TfGH11 genes contained conserved GH domains, with CBM1 present in TfGH10-5 and TfGH11-4. Secondary domains, including CBM35, CBM42, and CBM91, were found in the GH43 gene family. The presence of key glutamic (Glu) and aspartic (Asp) residues in active sites is essential for substrate binding and catalysis. RT-qPCR analysis revealed substrate-dependent gene expression, with peak upregulation on day three in beechwood xylan (BWX) cultures and day two in corncob xylan (CCX) and rice straw (RS) cultures. Consistent with these findings, enzymatic assays demonstrated the highest xylanase activity in BWX-induced cultures, followed by RS and CCX, underscoring the differential regulation of these enzymes in response to distinct hemicellulosic substrates. These findings provide valuable insights into the structural, functional, and regulatory mechanisms of T. fergusii xylanases, facilitating their industrial application."
11708020,39601596,Transcriptomic and genetic analysis reveals a Zn2Cys6 transcription factor specifically required for conidiation in submerged cultures of Thermothelomyces thermophilus,2025,"['conidiation', 'thermothelomyces', 'fungal biotechnology', 'asexual development', 'transcriptional regulation']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 9, 'reesei': 1}",4.954196310386875,mBio,10.1128/mbio.03111-24,"['Drescher, Florian', 'Li, Yang', 'Villalobos-Escobedo, Jose Manuel', 'Haefner, Stefan', 'Huberman, Lori B.', 'Glass, N. Louise', 'Fischer, Reinhard']","Filamentous fungi are important producers of enzymes and secondary metabolites. The industrial thermophilic species, Thermothelomyces thermophilus, is closely related to the model fungus, Neurospora crassa. A critical aspect of the filamentous fungal life cycle is the production of asexual spores (conidia), which are regulated by various stimuli, including nutrient availability. Several species of fungi, including T. thermophilus, produce conidia under submerged fermentation conditions, which can be detrimental to product yields. In this study, transcriptional profiling of T. thermophilus was used to map changes during asexual development in submerged cultures, which revealed commonalities of regulation between T. thermophilus and N. crassa. We further identified a transcription factor, res1, whose deletion resulted in a complete loss of conidia production under fermentation conditions, but which did not affect conidiation on plates. Under fermentation conditions, the ∆res1 deletion strain showed increased biomass production relative to the wild-type strain, indicating that the manipulation of res1 in T. thermophilus has the potential to increase productivity in industrial settings. Overexpression of res1 caused a severe growth defect and early conidia production on both plates and in submerged cultures, indicating res1 overexpression can bypass regulatory aspects associated with conidiation on plates. Using chromatin-immunoprecipitation sequencing, we identified 35 target genes of Res1, including known conidiation regulators identified in N. crassa, revealing common and divergent aspects of asexual reproduction in these two species."
10570388,37828083,Regulation of fungal raw-starch-degrading enzyme production depends on transcription factor phosphorylation and recruitment of the Mediator complex,2023,"['fungal genetics', 'gene regulation', 'applied microbiology']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 1, 'reesei': 1}",3.369233809665719,Communications Biology,10.1038/s42003-023-05404-x,"['Ning, Yuan-Ni', 'Tian, Di', 'Tan, Man-Li', 'Luo, Xue-Mei', 'Zhao, Shuai', 'Feng, Jia-Xun']","Filamentous fungus can produce raw-starch-degrading enzyme (RSDE) that efficiently degrades raw starch below starch gelatinization temperature. Employment of RSDE in starch processing can save energy. A key putative transcription factor PoxRsrA (production of raw-starch-degrading enzyme regulation in Penicillium'], b'oxalicum) was identified to regulate RSDE production in P. oxalicum; however, its regulatory mechanism remains unclear. Here we show that PoxRsrA1434–1730 was the transcriptional activation domain, with essential residues, D1508, W1509 and M1510. SANT (SWI3, ADA2, N-CoR and TFIIIB)-like domain 1 (SANT1) bound to DNA at the sequence 5′-RHCDDGGD-3′ in the promoter regions of genes encoding major amylases, with an essential residue, R866. SANT2 interacted with a putative 3-hydroxyisobutyryl-CoA hydrolase, which suppressed phosphorylation at tyrosines Y1127 and Y1170 of PoxRsrA901–1360, thereby inhibiting RSDE biosynthesis. PoxRsrA1135–1439 regulated mycelial sporulation by interacting with Mediator subunit Med6, whereas PoxRsrA1440–1794 regulated RSDE biosynthesis by binding to Med31. Overexpression of PoxRsrA increased sporulation and RSDE production. These findings provide insights into the regulatory mechanisms of fungal RSDE biosynthesis."
8148604,34066643,Stress-Activated Protein Kinase Signalling Regulates Mycoparasitic Hyphal-Hyphal Interactions in Trichoderma atroviride,2021,"['trichoderma atroviride', 'mycoparasitism', 'plant pathogens', 'polarity stress', 'crib reporter', 'gtpase activity', 'mapk/sapk signalling']",0,"{'xyr1': 0, 'ace3': 0, 'cbh1': 0, 'cellulase': 0, 'reesei': 0}",2.584962500721156,Journal of Fungi,10.3390/jof7050365,"['Moreno-Ruiz, Dubraska', 'Salzmann, Linda', 'Fricker, Mark D.', 'Zeilinger, Susanne', 'Lichius, Alexander', 'Kück, Ulrich']","Trichoderma atroviride is a mycoparasitic fungus used as biological control agent against fungal plant pathogens. The recognition and appropriate morphogenetic responses to prey-derived signals are essential for successful mycoparasitism. We established microcolony confrontation assays using T. atroviride strains expressing cell division cycle 42 (Cdc42) and Ras-related C3 botulinum toxin substrate 1 (Rac1) interactive binding (CRIB) reporters to analyse morphogenetic changes and the dynamic displacement of localized GTPase activity during polarized tip growth. Microscopic analyses showed that Trichoderma experiences significant polarity stress when approaching its fungal preys. The perception of prey-derived signals is integrated via the guanosine triphosphatase (GTPase) and mitogen-activated protein kinase (MAPK) signalling network, and deletion of the MAP kinases Trichoderma MAPK 1 (Tmk1) and Tmk3 affected T. atroviride tip polarization, chemotropic growth, and contact-induced morphogenesis so severely that the establishment of mycoparasitism was highly inefficient to impossible. The responses varied depending on the prey species and the interaction stage, reflecting the high selectivity of the signalling process. Our data suggest that Tmk3 affects the polarity-stress adaptation process especially during the pre-contact phase, whereas Tmk1 regulates contact-induced morphogenesis at the early-contact phase. Neither Tmk1 nor Tmk3 loss-of-function could be fully compensated within the GTPase/MAPK signalling network underscoring the crucial importance of a sensitive polarized tip growth apparatus for successful mycoparasitism."
5908196,29630596,Massive lateral transfer of genes encoding plant cell wall-degrading enzymes to the mycoparasitic fungus Trichoderma from its plant-associated hosts,2018,[],0,"{'xyr1': 1, 'ace3': 1, 'cbh1': 1, 'cellulase': 4, 'reesei': 28}",4.911255788169921,PLoS Genetics,10.1371/journal.pgen.1007322,"['Druzhinina, Irina S.', 'Chenthamara, Komal', 'Zhang, Jian', 'Atanasova, Lea', 'Yang, Dongqing', 'Miao, Youzhi', 'Rahimi, Mohammad J.', 'Grujic, Marica', 'Cai, Feng', 'Pourmehdi, Shadi', 'Salim, Kamariah Abu', 'Pretzer, Carina', 'Kopchinskiy, Alexey G.', 'Henrissat, Bernard', 'Kuo, Alan', 'Hundley, Hope', 'Wang, Mei', 'Aerts, Andrea', 'Salamov, Asaf', 'Lipzen, Anna', 'LaButti, Kurt', 'Barry, Kerrie', 'Grigoriev, Igor V.', 'Shen, Qirong', 'Kubicek, Christian P.', 'Martin, Francis']","Unlike most other fungi, molds of the genus Trichoderma (Hypocreales, Ascomycota) are aggressive parasites of other fungi and efficient decomposers of plant biomass. Although nutritional shifts are common among hypocrealean fungi, there are no examples of such broad substrate versatility as that observed in Trichoderma. A phylogenomic analysis of 23 hypocrealean fungi (including nine Trichoderma spp. and the related Escovopsis weberi) revealed that the genus Trichoderma has evolved from an ancestor with limited cellulolytic capability that fed on either fungi or arthropods. The evolutionary analysis of Trichoderma genes encoding plant cell wall-degrading carbohydrate-active enzymes and auxiliary proteins (pcwdCAZome, 122 gene families) based on a gene tree / species tree reconciliation demonstrated that the formation of the genus was accompanied by an unprecedented extent of lateral gene transfer (LGT). Nearly one-half of the genes in Trichoderma pcwdCAZome (41%) were obtained via LGT from plant-associated filamentous fungi belonging to different classes of Ascomycota, while no LGT was observed from other potential donors. In addition to the ability to feed on unrelated fungi (such as Basidiomycota), we also showed that Trichoderma is capable of endoparasitism on a broad range of Ascomycota, including extant LGT donors. This phenomenon was not observed in E. weberi and rarely in other mycoparasitic hypocrealean fungi. Thus, our study suggests that LGT is linked to the ability of Trichoderma to parasitize taxonomically related fungi (up to adelphoparasitism in strict sense). This may have allowed primarily mycotrophic Trichoderma fungi to evolve into decomposers of plant biomass."
